seed,dataset,split,auc,f1,acc,precision,recall,fp,fn,ece,brier,params_count,latency_ms
55,all,test,0.9513413304252999,0.6883116883116883,0.9337931034482758,0.6309523809523809,0.7571428571428571,31.0,17.0,0.037884208819064194,0.049289250260172716,2390145,86.82143075861326
55,TBSI,test,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.028761966028832832,0.0022555327985603864,2390145,86.82143075861326
55,bma,test,0.9672727272727273,0.6,0.9333333333333333,0.6,0.6,2.0,2.0,0.06680143612223521,0.049951885784353986,2390145,86.82143075861326
55,pbs_imgs,test,0.835725677830941,0.5,0.888,0.4117647058823529,0.6363636363636364,10.0,4.0,0.09425918766018003,0.09634460168836657,2390145,86.82143075861326
55,tbf_imgs,test,0.9359022321985284,0.5862068965517241,0.9259259259259259,0.5483870967741935,0.6296296296296297,14.0,10.0,0.049617007771617566,0.05409677894166501,2390145,86.82143075861326
55,wbc,test,0.9964580873671782,0.875,0.9659090909090909,0.8076923076923077,0.9545454545454546,5.0,1.0,0.020656611983089206,0.017482615860660702,2390145,86.82143075861326
