seed,dataset,split,auc,f1,acc,precision,recall,fp,fn,ece,brier,params_count,latency_ms
55,all,test,0.9603271537622683,0.6536585365853658,0.9020689655172414,0.4962962962962963,0.9571428571428572,68.0,3.0,0.11931735833223651,0.06717749051537253,3360193,85.51637724138283
55,TBSI,test,1.0,0.8333333333333333,0.95,0.7142857142857143,1.0,2.0,0.0,0.12907911140937361,0.03898105831170273,3360193,85.51637724138283
55,bma,test,0.9745454545454545,0.5555555555555556,0.8666666666666667,0.38461538461538464,1.0,8.0,0.0,0.16687722573988142,0.08630664253605676,3360193,85.51637724138283
55,pbs_imgs,test,0.8054226475279107,0.5161290322580645,0.88,0.4,0.7272727272727273,12.0,3.0,0.0890761254914105,0.08498567352716781,3360193,85.51637724138283
55,tbf_imgs,test,0.9731886768923806,0.5934065934065934,0.8858024691358025,0.421875,1.0,37.0,0.0,0.1441786448887325,0.07618611879493312,3360193,85.51637724138283
55,wbc,test,0.9982290436835891,0.8301886792452831,0.9488636363636364,0.7096774193548387,1.0,9.0,0.0,0.08216799392010382,0.037832545787268544,3360193,85.51637724138283
