seed,dataset,split,auc,f1,acc,precision,recall,fp,fn,ece,brier,params_count,latency_ms
55,all,test,0.7971428571428572,0.3762376237623762,0.8262068965517242,0.2878787878787879,0.5428571428571428,94.0,32.0,0.1407378838494107,0.12994233283369594,462721,126.1377182068175
55,TBSI,test,0.6685714285714286,0.14285714285714285,0.7,0.1111111111111111,0.2,8.0,4.0,0.25726248605642466,0.1713506995471073,462721,126.1377182068175
55,bma,test,0.8618181818181818,0.33333333333333337,0.9333333333333333,1.0,0.2,0.0,4.0,0.03793735742219724,0.04254200450440539,462721,126.1377182068175
55,pbs_imgs,test,0.5645933014354068,0.16,0.832,0.14285714285714285,0.18181818181818182,12.0,9.0,0.18484119508066216,0.15039142342194572,462721,126.1377182068175
55,tbf_imgs,test,0.6171592467888765,0.24528301886792456,0.7530864197530864,0.16455696202531644,0.48148148148148145,66.0,14.0,0.20413561637174155,0.1788890040628959,462721,126.1377182068175
55,wbc,test,0.9817001180637543,0.823529411764706,0.9488636363636364,0.7241379310344828,0.9545454545454546,8.0,1.0,0.04884093645118397,0.04569703300090599,462721,126.1377182068175
