source_group,family,model_name,display_name,split,dataset,threshold,auc,source_path,tn,fp,fn,tp,n_total,accuracy,precision,recall,sensitivity,specificity,f1,balanced_accuracy,mcc,false_positive_rate,false_negative_rate,negative_predictive_value,geometric_mean,positive_prevalence,negative_prevalence,collapsed_positive_only,collapsed_negative_only,specificity_zero_flag,balanced_metric_warning,ece,brier
deep_family,cnn_attention,cnn_attention,cnn_attention,test,wbc,0.5,1.0,reports/final/per_dataset_metrics.csv,153.0,1.0,0.0,22.0,176.0,0.9943181818181818,0.9565217391304348,1.0,1.0,0.9935064935064936,0.9777777777777777,0.9967532467532467,0.9748387348716767,0.006493506493506494,0.0,1.0,0.996747958867483,0.125,0.875,False,False,False,False,,
deep_family,cnn_focus_hybrid,cnn_focus_hybrid,cnn_focus_hybrid,test,TBSI,0.5,1.0,reports/final/per_dataset_metrics.csv,35.0,0.0,1.0,4.0,40.0,0.975,1.0,0.8,0.8,1.0,0.888888888888889,0.9,0.8819171036881969,0.0,0.2,0.9722222222222222,0.8944271909999159,0.125,0.875,False,False,False,True,,
deep_family,cnn_focus_hybrid,cnn_focus_hybrid,cnn_focus_hybrid,test,bma,0.5,0.989090909090909,reports/final/per_dataset_metrics.csv,52.0,3.0,1.0,4.0,60.0,0.9333333333333333,0.5714285714285714,0.8,0.8,0.9454545454545454,0.6666666666666666,0.8727272727272728,0.6418012510669561,0.05454545454545454,0.2,0.9811320754716981,0.8696916904073744,0.08333333333333333,0.9166666666666666,False,False,False,True,,
deep_family,cnn_focus_hybrid,cnn_focus_hybrid,cnn_focus_hybrid,test,pbs_imgs,0.5,0.9734848484848484,reports/final/per_dataset_metrics.csv,111.0,9.0,1.0,10.0,131.0,0.9236641221374046,0.5263157894736842,0.9090909090909091,0.9090909090909091,0.925,0.6666666666666666,0.9170454545454545,0.656923111978308,0.075,0.09090909090909091,0.9910714285714286,0.917010954628728,0.08396946564885496,0.916030534351145,False,False,False,False,,
deep_family,cnn_focus_hybrid,cnn_focus_hybrid,cnn_focus_hybrid,test,tbf_imgs,0.5,0.9548933209647494,reports/final/per_dataset_metrics.csv,302.0,6.0,2.0,26.0,336.0,0.9761904761904762,0.8125,0.9285714285714286,0.9285714285714286,0.9805194805194806,0.8666666666666666,0.9545454545454546,0.8559529790779075,0.01948051948051948,0.07142857142857142,0.993421052631579,0.9541920009977495,0.08333333333333333,0.9166666666666666,False,False,False,False,,
deep_family,cnn_focus_hybrid,cnn_focus_hybrid,cnn_focus_hybrid,test,wbc,0.5,0.998819362455726,reports/final/per_dataset_metrics.csv,154.0,0.0,3.0,19.0,176.0,0.9829545454545454,1.0,0.8636363636363636,0.8636363636363636,1.0,0.9268292682926829,0.9318181818181819,0.9203986951108653,0.0,0.13636363636363635,0.9808917197452229,0.9293203772845852,0.125,0.875,False,False,False,True,,
deep_family,focus_dnn,focus_dnn,focus_dnn,test,TBSI,0.5,0.9771428571428572,reports/final/per_dataset_metrics.csv,0.0,35.0,0.0,5.0,40.0,0.125,0.125,1.0,1.0,0.0,0.2222222222222222,0.5,,1.0,0.0,,0.0,0.125,0.875,True,False,True,True,,
deep_family,focus_dnn,focus_dnn,focus_dnn,test,bma,0.5,0.8327272727272728,reports/final/per_dataset_metrics.csv,29.0,26.0,0.0,5.0,60.0,0.5666666666666667,0.16129032258064516,1.0,1.0,0.5272727272727272,0.27777777777777773,0.7636363636363637,0.2916230242449912,0.4727272727272727,0.0,1.0,0.7261354744623948,0.08333333333333333,0.9166666666666666,False,False,False,True,,
deep_family,focus_dnn,focus_dnn,focus_dnn,test,pbs_imgs,0.5,0.8856060606060606,reports/final/per_dataset_metrics.csv,97.0,23.0,1.0,10.0,131.0,0.816793893129771,0.30303030303030304,0.9090909090909091,0.9090909090909091,0.8083333333333333,0.45454545454545453,0.8587121212121211,0.4583455356476842,0.19166666666666668,0.09090909090909091,0.9897959183673469,0.8572330399888264,0.08396946564885496,0.916030534351145,False,False,False,False,,
deep_family,focus_dnn,focus_dnn,focus_dnn,test,tbf_imgs,0.5,0.9394712430426716,reports/final/per_dataset_metrics.csv,308.0,0.0,28.0,0.0,336.0,0.9166666666666666,,0.0,0.0,1.0,,0.5,,0.0,1.0,0.9166666666666666,0.0,0.08333333333333333,0.9166666666666666,False,True,False,True,,
deep_family,focus_dnn,focus_dnn,focus_dnn,test,wbc,0.5,0.9979338842975208,reports/final/per_dataset_metrics.csv,152.0,2.0,1.0,21.0,176.0,0.9829545454545454,0.9130434782608695,0.9545454545454546,0.9545454545454546,0.987012987012987,0.9333333333333332,0.9707792207792207,0.9238667748783864,0.012987012987012988,0.045454545454545456,0.9934640522875817,0.970643477457392,0.125,0.875,False,False,False,False,,
deep_family,hybrid_vit,hybrid_vit,hybrid_vit,test,TBSI,0.5,1.0,reports/final/per_dataset_metrics.csv,34.0,1.0,0.0,5.0,40.0,0.975,0.8333333333333334,1.0,1.0,0.9714285714285714,0.9090909090909091,0.9857142857142858,0.8997354108424374,0.02857142857142857,0.0,1.0,0.9856107606091623,0.125,0.875,False,False,False,False,,
deep_family,hybrid_vit,hybrid_vit,hybrid_vit,test,bma,0.5,0.9527272727272728,reports/final/per_dataset_metrics.csv,53.0,2.0,2.0,3.0,60.0,0.9333333333333333,0.6,0.6,0.6,0.9636363636363636,0.6,0.7818181818181817,0.5636363636363636,0.03636363636363636,0.4,0.9636363636363636,0.7603826787755085,0.08333333333333333,0.9166666666666666,False,False,False,True,,
deep_family,hybrid_vit,hybrid_vit,hybrid_vit,test,pbs_imgs,0.5,0.9098484848484848,reports/final/per_dataset_metrics.csv,114.0,6.0,1.0,10.0,131.0,0.9465648854961832,0.625,0.9090909090909091,0.9090909090909091,0.95,0.7407407407407406,0.9295454545454545,0.7276410258160221,0.05,0.09090909090909091,0.991304347826087,0.929320377284585,0.08396946564885496,0.916030534351145,False,False,False,False,,
deep_family,hybrid_vit,hybrid_vit,hybrid_vit,test,tbf_imgs,0.5,0.9294990723562152,reports/final/per_dataset_metrics.csv,287.0,21.0,11.0,17.0,336.0,0.9047619047619048,0.4473684210526316,0.6071428571428571,0.6071428571428571,0.9318181818181818,0.5151515151515151,0.7694805194805194,0.47033989200755627,0.06818181818181818,0.39285714285714285,0.9630872483221476,0.7521613877664508,0.08333333333333333,0.9166666666666666,False,False,False,True,,
deep_family,hybrid_vit,hybrid_vit,hybrid_vit,test,wbc,0.5,0.998819362455726,reports/final/per_dataset_metrics.csv,153.0,1.0,1.0,21.0,176.0,0.9886363636363636,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9935064935064936,0.9545454545454546,0.974025974025974,0.948051948051948,0.006493506493506494,0.045454545454545456,0.9935064935064936,0.9738311493467523,0.125,0.875,False,False,False,False,,
deep_family,transfer,transfer,transfer,test,TBSI,0.5,1.0,reports/final/per_dataset_metrics.csv,34.0,1.0,0.0,5.0,40.0,0.975,0.8333333333333334,1.0,1.0,0.9714285714285714,0.9090909090909091,0.9857142857142858,0.8997354108424374,0.02857142857142857,0.0,1.0,0.9856107606091623,0.125,0.875,False,False,False,False,,
deep_family,transfer,transfer,transfer,test,bma,0.5,0.941818181818182,reports/final/per_dataset_metrics.csv,54.0,1.0,2.0,3.0,60.0,0.95,0.75,0.6,0.6,0.9818181818181818,0.6666666666666665,0.7909090909090909,0.6446583712203042,0.01818181818181818,0.4,0.9642857142857143,0.7675225788801976,0.08333333333333333,0.9166666666666666,False,False,False,True,,
deep_family,transfer,transfer,transfer,test,pbs_imgs,0.5,0.9651515151515152,reports/final/per_dataset_metrics.csv,113.0,7.0,3.0,8.0,131.0,0.9236641221374046,0.5333333333333333,0.7272727272727273,0.7272727272727273,0.9416666666666667,0.6153846153846153,0.834469696969697,0.5826384127637525,0.058333333333333334,0.2727272727272727,0.9741379310344828,0.8275557291496959,0.08396946564885496,0.916030534351145,False,False,False,True,,
deep_family,transfer,transfer,transfer,test,tbf_imgs,0.5,0.9669526901669758,reports/final/per_dataset_metrics.csv,277.0,31.0,2.0,26.0,336.0,0.9017857142857143,0.45614035087719296,0.9285714285714286,0.9285714285714286,0.8993506493506493,0.611764705882353,0.913961038961039,0.6096833127391525,0.10064935064935066,0.07142857142857142,0.992831541218638,0.9138442521864294,0.08333333333333333,0.9166666666666666,False,False,False,False,,
deep_family,transfer,transfer,transfer,test,wbc,0.5,0.9991145218417946,reports/final/per_dataset_metrics.csv,153.0,1.0,1.0,21.0,176.0,0.9886363636363636,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9935064935064936,0.9545454545454546,0.974025974025974,0.948051948051948,0.006493506493506494,0.045454545454545456,0.9935064935064936,0.9738311493467523,0.125,0.875,False,False,False,False,,
deep_family,vit,vit,vit,test,TBSI,0.5,0.8057142857142857,reports/final/per_dataset_metrics.csv,31.0,4.0,1.0,4.0,40.0,0.875,0.5,0.8,0.8,0.8857142857142857,0.6153846153846154,0.8428571428571429,0.5669467095138409,0.11428571428571428,0.2,0.96875,0.8417668492946421,0.125,0.875,False,False,False,False,,
deep_family,vit,vit,vit,test,bma,0.5,0.9527272727272726,reports/final/per_dataset_metrics.csv,55.0,0.0,5.0,0.0,60.0,0.9166666666666666,,0.0,0.0,1.0,,0.5,,0.0,1.0,0.9166666666666666,0.0,0.08333333333333333,0.9166666666666666,False,True,False,True,,
deep_family,vit,vit,vit,test,pbs_imgs,0.5,0.8204545454545454,reports/final/per_dataset_metrics.csv,104.0,16.0,8.0,3.0,131.0,0.816793893129771,0.15789473684210525,0.2727272727272727,0.2727272727272727,0.8666666666666667,0.19999999999999998,0.5696969696969697,0.10978551553497608,0.13333333333333333,0.7272727272727273,0.9285714285714286,0.4861724348043977,0.08396946564885496,0.916030534351145,False,False,False,True,,
deep_family,vit,vit,vit,test,tbf_imgs,0.5,0.4935064935064935,reports/final/per_dataset_metrics.csv,308.0,0.0,28.0,0.0,336.0,0.9166666666666666,,0.0,0.0,1.0,,0.5,,0.0,1.0,0.9166666666666666,0.0,0.08333333333333333,0.9166666666666666,False,True,False,True,,
deep_family,vit,vit,vit,test,wbc,0.5,0.9737308146399056,reports/final/per_dataset_metrics.csv,144.0,10.0,4.0,18.0,176.0,0.9204545454545454,0.6428571428571429,0.8181818181818182,0.8181818181818182,0.935064935064935,0.7200000000000001,0.8766233766233766,0.6810815188364802,0.06493506493506493,0.18181818181818182,0.972972972972973,0.8746731553497525,0.125,0.875,False,False,False,False,,
classical_ml,classical_ml,logistic_regression,classical_ml:logistic_regression,val,all,0.53,0.7665157004830918,runs/classical_ml/metrics.csv,625.0,65.0,34.0,38.0,762.0,0.8700787401574803,0.36893203883495146,0.5277777777777778,0.5277777777777778,0.9057971014492754,0.43428571428571433,0.7167874396135265,0.3709313889361797,0.09420289855072464,0.4722222222222222,0.9484066767830045,0.6914185283317558,0.09448818897637795,0.905511811023622,False,False,False,True,0.3598037643051913,0.2046301842153983
classical_ml,classical_ml,logistic_regression,classical_ml:logistic_regression,test,all,0.53,0.7693242790073775,runs/classical_ml/metrics.csv,630.0,42.0,36.0,35.0,743.0,0.8950201884253028,0.45454545454545453,0.49295774647887325,0.49295774647887325,0.9375,0.47297297297297297,0.7152288732394366,0.4152043180648488,0.0625,0.5070422535211268,0.9459459459459459,0.6798145977573177,0.0955585464333782,0.9044414535666218,False,False,False,True,0.340707848427651,0.1889228842338693
classical_ml,classical_ml,logistic_regression,classical_ml:logistic_regression,test,TBSI,0.53,0.8514285714285714,runs/classical_ml/metrics.csv,35.0,0.0,4.0,1.0,40.0,0.9,1.0,0.2,0.2,1.0,0.33333333333333337,0.6,0.42365927286816174,0.0,0.8,0.8974358974358975,0.4472135954999579,0.125,0.875,False,False,False,True,0.304869939544071,0.1248527494267932
classical_ml,classical_ml,logistic_regression,classical_ml:logistic_regression,test,bma,0.53,0.9454545454545455,runs/classical_ml/metrics.csv,31.0,24.0,0.0,5.0,60.0,0.6,0.1724137931034483,1.0,1.0,0.5636363636363636,0.29411764705882354,0.7818181818181817,0.3117349569515423,0.43636363636363634,0.0,1.0,0.7507571935295483,0.08333333333333333,0.9166666666666666,False,False,False,True,0.4982695790253039,0.3048449116980433
classical_ml,classical_ml,logistic_regression,classical_ml:logistic_regression,test,pbs_imgs,0.53,0.8871212121212121,runs/classical_ml/metrics.csv,106.0,14.0,3.0,8.0,131.0,0.8702290076335878,0.36363636363636365,0.7272727272727273,0.7272727272727273,0.8833333333333333,0.4848484848484849,0.8053030303030303,0.4530263746188356,0.11666666666666667,0.2727272727272727,0.9724770642201835,0.8015137194235932,0.08396946564885496,0.916030534351145,False,False,False,True,0.3374046899745287,0.1671936051998251
classical_ml,classical_ml,logistic_regression,classical_ml:logistic_regression,test,tbf_imgs,0.53,0.5,runs/classical_ml/metrics.csv,308.0,0.0,28.0,0.0,336.0,0.9166666666666666,,0.0,0.0,1.0,,0.5,,0.0,1.0,0.9166666666666666,0.0,0.08333333333333333,0.9166666666666666,False,True,False,True,0.3442778639181718,0.1949161364729482
classical_ml,classical_ml,logistic_regression,classical_ml:logistic_regression,test,wbc,0.53,0.9982290436835892,runs/classical_ml/metrics.csv,150.0,4.0,1.0,21.0,176.0,0.9715909090909091,0.84,0.9545454545454546,0.9545454545454546,0.974025974025974,0.8936170212765958,0.9642857142857143,0.879687740246837,0.025974025974025976,0.045454545454545456,0.9933774834437086,0.9642365197998375,0.125,0.875,False,False,False,False,0.3759661464452934,0.1686972396063799
classical_ml,classical_ml,linear_svc_calibrated,classical_ml:linear_svc_calibrated,val,all,0.41,0.5639995974235105,runs/classical_ml/metrics.csv,659.0,31.0,49.0,23.0,762.0,0.89501312335958,0.42592592592592593,0.3194444444444444,0.3194444444444444,0.9550724637681159,0.36507936507936506,0.6372584541062802,0.3129294117779171,0.04492753623188406,0.6805555555555556,0.9307909604519774,0.5523518738925329,0.09448818897637795,0.905511811023622,False,False,False,True,0.2284301679490972,0.1287704102560448
classical_ml,classical_ml,linear_svc_calibrated,classical_ml:linear_svc_calibrated,test,all,0.41,0.5849471830985914,runs/classical_ml/metrics.csv,663.0,9.0,49.0,22.0,743.0,0.9219380888290714,0.7096774193548387,0.30985915492957744,0.30985915492957744,0.9866071428571429,0.4313725490196078,0.6482331488933601,0.435881359894686,0.013392857142857142,0.6901408450704225,0.9311797752808989,0.552909807774468,0.0955585464333782,0.9044414535666218,False,False,False,True,0.2309863843485243,0.12366814894773
classical_ml,classical_ml,linear_svc_calibrated,classical_ml:linear_svc_calibrated,test,TBSI,0.41,0.9371428571428572,runs/classical_ml/metrics.csv,35.0,0.0,5.0,0.0,40.0,0.875,,0.0,0.0,1.0,,0.5,,0.0,1.0,0.875,0.0,0.125,0.875,False,True,False,True,0.2387700393139785,0.1414653832336497
classical_ml,classical_ml,linear_svc_calibrated,classical_ml:linear_svc_calibrated,test,bma,0.41,0.36,runs/classical_ml/metrics.csv,55.0,0.0,5.0,0.0,60.0,0.9166666666666666,,0.0,0.0,1.0,,0.5,,0.0,1.0,0.9166666666666666,0.0,0.08333333333333333,0.9166666666666666,False,True,False,True,0.2261262725204964,0.1324396359846034
classical_ml,classical_ml,linear_svc_calibrated,classical_ml:linear_svc_calibrated,test,pbs_imgs,0.41,0.2477272727272727,runs/classical_ml/metrics.csv,120.0,0.0,11.0,0.0,131.0,0.916030534351145,,0.0,0.0,1.0,,0.5,,0.0,1.0,0.916030534351145,0.0,0.08396946564885496,0.916030534351145,False,True,False,True,0.2279227847159779,0.1256785463381222
classical_ml,classical_ml,linear_svc_calibrated,classical_ml:linear_svc_calibrated,test,tbf_imgs,0.41,0.5,runs/classical_ml/metrics.csv,308.0,0.0,28.0,0.0,336.0,0.9166666666666666,,0.0,0.0,1.0,,0.5,,0.0,1.0,0.9166666666666666,0.0,0.08333333333333333,0.9166666666666666,False,True,False,True,0.2056252012980218,0.1186706122977408
classical_ml,classical_ml,linear_svc_calibrated,classical_ml:linear_svc_calibrated,test,wbc,0.41,0.9955726092089728,runs/classical_ml/metrics.csv,145.0,9.0,0.0,22.0,176.0,0.9488636363636364,0.7096774193548387,1.0,1.0,0.9415584415584416,0.8301886792452831,0.9707792207792207,0.8174367039575349,0.05844155844155844,0.0,1.0,0.9703393435074359,0.125,0.875,False,False,False,False,0.3000606285583137,0.1246774197579899
classical_ml,classical_ml,random_forest,classical_ml:random_forest,val,all,0.89,0.7431058776167473,runs/classical_ml/metrics.csv,690.0,0.0,55.0,17.0,762.0,0.9278215223097113,1.0,0.2361111111111111,0.2361111111111111,1.0,0.38202247191011235,0.6180555555555556,0.46763242989067666,0.0,0.7638888888888888,0.9261744966442953,0.485912657903775,0.09448818897637795,0.905511811023622,False,False,False,True,0.3619989090760112,0.3220830708708334
classical_ml,classical_ml,random_forest,classical_ml:random_forest,test,all,0.89,0.7119592555331993,runs/classical_ml/metrics.csv,672.0,0.0,58.0,13.0,743.0,0.9219380888290714,1.0,0.18309859154929578,0.18309859154929578,1.0,0.30952380952380953,0.5915492957746479,0.41054967083255783,0.0,0.8169014084507042,0.9205479452054794,0.4279002121398116,0.0955585464333782,0.9044414535666218,False,False,False,True,0.3789491413212589,0.3430926501996738
classical_ml,classical_ml,random_forest,classical_ml:random_forest,test,TBSI,0.89,0.9942857142857144,runs/classical_ml/metrics.csv,35.0,0.0,5.0,0.0,40.0,0.875,,0.0,0.0,1.0,,0.5,,0.0,1.0,0.875,0.0,0.125,0.875,False,True,False,True,0.07075,0.0398125
classical_ml,classical_ml,random_forest,classical_ml:random_forest,test,bma,0.89,0.978181818181818,runs/classical_ml/metrics.csv,55.0,0.0,5.0,0.0,60.0,0.9166666666666666,,0.0,0.0,1.0,,0.5,,0.0,1.0,0.9166666666666666,0.0,0.08333333333333333,0.9166666666666666,False,True,False,True,0.0532777777777777,0.0333587037037037
classical_ml,classical_ml,random_forest,classical_ml:random_forest,test,pbs_imgs,0.89,0.9553030303030304,runs/classical_ml/metrics.csv,120.0,0.0,11.0,0.0,131.0,0.916030534351145,,0.0,0.0,1.0,,0.5,,0.0,1.0,0.916030534351145,0.0,0.08396946564885496,0.916030534351145,False,True,False,True,0.038295165394402,0.0450380831212892
classical_ml,classical_ml,random_forest,classical_ml:random_forest,test,tbf_imgs,0.89,0.5,runs/classical_ml/metrics.csv,308.0,0.0,28.0,0.0,336.0,0.9166666666666666,,0.0,0.0,1.0,,0.5,,0.0,1.0,0.9166666666666666,0.0,0.08333333333333333,0.9166666666666666,False,True,False,True,0.8041147182590139,0.7229893690096623
classical_ml,classical_ml,random_forest,classical_ml:random_forest,test,wbc,0.89,0.9985242030696576,runs/classical_ml/metrics.csv,154.0,0.0,9.0,13.0,176.0,0.9488636363636364,1.0,0.5909090909090909,0.5909090909090909,1.0,0.7428571428571429,0.7954545454545454,0.7471828481629895,0.0,0.4090909090909091,0.9447852760736196,0.7687061147858074,0.125,0.875,False,False,False,True,0.0261363636363636,0.0142011363636363
classical_ml,classical_ml,gradient_boosting,classical_ml:gradient_boosting,val,all,0.71,0.8835446859903382,runs/classical_ml/metrics.csv,683.0,7.0,33.0,39.0,762.0,0.94750656167979,0.8478260869565217,0.5416666666666666,0.5416666666666666,0.9898550724637681,0.6610169491525423,0.7657608695652174,0.6527943672369048,0.010144927536231883,0.4583333333333333,0.9539106145251397,0.7322373232665357,0.09448818897637795,0.905511811023622,False,False,False,True,0.1843137787942521,0.1126663833005342
classical_ml,classical_ml,gradient_boosting,classical_ml:gradient_boosting,test,all,0.71,0.8568494299128102,runs/classical_ml/metrics.csv,667.0,5.0,40.0,31.0,743.0,0.9394347240915208,0.8611111111111112,0.43661971830985913,0.43661971830985913,0.9925595238095238,0.5794392523364487,0.7145896210596915,0.587613225715903,0.00744047619047619,0.5633802816901409,0.9434229137199435,0.6583092432067791,0.0955585464333782,0.9044414535666218,False,False,False,True,0.1864117419279933,0.1146420287471685
classical_ml,classical_ml,gradient_boosting,classical_ml:gradient_boosting,test,TBSI,0.71,1.0,runs/classical_ml/metrics.csv,35.0,0.0,2.0,3.0,40.0,0.95,1.0,0.6,0.6,1.0,0.7499999999999999,0.8,0.753370803500884,0.0,0.4,0.9459459459459459,0.7745966692414834,0.125,0.875,False,False,False,True,0.0676332211785754,0.0175223492481776
classical_ml,classical_ml,gradient_boosting,classical_ml:gradient_boosting,test,bma,0.71,0.9854545454545456,runs/classical_ml/metrics.csv,54.0,1.0,2.0,3.0,60.0,0.95,0.75,0.6,0.6,0.9818181818181818,0.6666666666666665,0.7909090909090909,0.6446583712203042,0.01818181818181818,0.4,0.9642857142857143,0.7675225788801976,0.08333333333333333,0.9166666666666666,False,False,False,True,0.0632068583641996,0.0345182488308376
classical_ml,classical_ml,gradient_boosting,classical_ml:gradient_boosting,test,pbs_imgs,0.71,0.9356060606060608,runs/classical_ml/metrics.csv,117.0,3.0,7.0,4.0,131.0,0.9236641221374046,0.5714285714285714,0.36363636363636365,0.36363636363636365,0.975,0.4444444444444444,0.6693181818181818,0.41760019706836526,0.025,0.6363636363636364,0.9435483870967742,0.5954371961386479,0.08396946564885496,0.916030534351145,False,False,False,True,0.0503227879921468,0.0565008919754526
