seed,dataset,split,auc,f1,acc,precision,recall,fp,fn,ece,brier,params_count,latency_ms
55,all,test,0.9012213740458016,0.0,0.903448275862069,0.0,0.0,0.0,70.0,0.09258736027551762,0.09122398873327295,156569,91.2912344827381
55,TBSI,test,0.9999999999999999,0.0,0.875,0.0,0.0,0.0,5.0,0.1021125647034296,0.0949776721726063,156569,91.2912344827381
55,bma,test,0.8181818181818182,0.0,0.9166666666666666,0.0,0.0,0.0,5.0,0.08068695472053757,0.08058660410793785,156569,91.2912344827381
55,pbs_imgs,test,0.7830940988835725,0.0,0.912,0.0,0.0,0.0,11.0,0.08398632726367214,0.08662836698407571,156569,91.2912344827381
55,tbf_imgs,test,0.9284200024940765,0.0,0.9166666666666666,0.0,0.0,0.0,27.0,0.07950215226392512,0.07645669666975578,156569,91.2912344827381
55,wbc,test,0.9946871310507674,0.0,0.875,0.0,0.0,0.0,22.0,0.12467686413017082,0.1244464380922275,156569,91.2912344827381
