seed,split,ece_before,brier_before,ece_after,brier_after,temperature
55,val,0.08635551662615074,0.08560258716253699,0.06417231169392541,0.06769897425846537,3.13025828600741
55,test,0.09258736027551763,0.09122398873327295,0.06525241091758513,0.07180831628211974,3.13025828600741
