seed,dataset,split,auc,f1,acc,precision,recall,fp,fn,ece,brier,params_count,latency_ms
55,all,test,0.8764885496183206,0.36866359447004604,0.8110344827586207,0.272108843537415,0.5714285714285714,107.0,30.0,0.22990327602830424,0.1490534340337388,33793,83.51581379309586
55,TBSI,test,1.0,0.22727272727272727,0.15,0.1282051282051282,1.0,34.0,0.0,0.5563887730240822,0.33696973198975744,33793,83.51581379309586
55,bma,test,0.7818181818181819,0.30303030303030304,0.6166666666666667,0.17857142857142858,1.0,23.0,0.0,0.32424374904173114,0.24315248253589913,33793,83.51581379309586
55,pbs_imgs,test,0.7783094098883572,0.2769230769230769,0.624,0.16666666666666666,0.8181818181818182,45.0,2.0,0.29971210011094807,0.22796950076668895,33793,83.51581379309586
55,tbf_imgs,test,0.9241800723282205,0.0,0.9166666666666666,0.0,0.0,0.0,27.0,0.26829911676453955,0.1460982746827313,33793,83.51581379309586
55,wbc,test,0.994391971664699,0.875,0.9659090909090909,0.8076923076923077,0.9545454545454546,5.0,1.0,0.04746108153961938,0.023657800282246188,33793,83.51581379309586
